First ID,Loci typed,Second ID,Loci typed,Matching loci,Mismatching loci,pID,pIDsib,Status
APCL_L0261,1417,APCL_L1231,1439,1348,69, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0277,1425,APCL_L2415,1259,1183,58, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0285,1447,APCL_L2563,1447,1398,49, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0308.L3599,1447,APCL_L1761,1416,1363,53, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0311,1443,APCL_L1766,1426,1345,81, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0315,1443,APCL_L2269,1367,1278,89, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0316,1433,APCL_L2434,1434,1370,54, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0327,1440,APCL_L2436,1428,1351,70, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0340,1447,APCL_L2437,1447,1384,63, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0341,1444,APCL_L2319,1439,1349,87, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0344,1447,APCL_L0691,1443,1355,88, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0346,1447,APCL_L2368,1444,1372,72, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0372,1440,APCL_L2226,1301,1227,74, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0373,1442,APCL_L2481,1442,1387,55, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0379,1445,APCL_L2373,1359,1311,46, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0388,1445,APCL_L2372,1430,1361,67, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0391,1446,APCL_L2375,1416,1361,55, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0395,1441,APCL_L2476,1446,1364,76, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0410,1433,APCL_L2431,1429,1360,60, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0416,1439,APCL_L2569,1447,1381,58, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0417,1445,APCL_L2570,1447,1396,49, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0420,1406,APCL_L2571,1447,1334,72, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0434,1445,APCL_L0947,1401,1340,59, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0434,1445,APCL_L2676,1405,1329,74, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0434,1445,APCL_L5446.F,1447,1376,69, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0596,1289,APCL_L3888.F,1447,1236,53, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0601,1299,APCL_L2848,1428,1230,61, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0613,1264,APCL_L3879.F,1447,1220,44, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0621,1282,APCL_L5019.F,1433,1235,41, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0626,1239,APCL_L4435,1447,1176,63, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0626,1239,APCL_L5457.F,1447,1177,62, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0631,1238,APCL_L2862,1442,1178,56, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0653,1437,APCL_L2752,1401,1333,58, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0653,1437,APCL_L5254.F,1447,1401,36, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0655,1431,APCL_L2268,1333,1221,100, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0658,1430,APCL_L0923,1447,1396,34, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0670,1443,APCL_L0726,1447,1412,31, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0677,1447,APCL_L0730,1447,1384,63, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0677,1447,APCL_L2607,1315,1264,51, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0677,1447,APCL_L5615,1447,1408,39, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0678,1447,APCL_L0737,1383,1324,59, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0683,1447,APCL_L1013,1445,1420,25, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0687,1446,APCL_L5050.F,1447,1354,92, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0690,1443,APCL_L2318,1431,1370,58, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0696,1442,APCL_L0712,1447,1402,40, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0697,1441,APCL_L0922,1441,1419,22, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0700,1418,APCL_L2745,1372,1268,79, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0700,1418,APCL_L3293,1447,1336,82, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0700,1418,APCL_L3376.F,1447,1351,67, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0702,1441,APCL_L2779,1447,1381,60, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0702,1441,APCL_L3356.F,1447,1380,61, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0705,1389,APCL_L2919,1435,1330,51, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0708,1437,APCL_L2828,1417,1326,81, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0713,1434,APCL_L2634,1313,1234,74, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0719,1414,APCL_L2238,1295,1199,71, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0719,1414,APCL_L2554,1445,1359,55, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0720,1443,APCL_L2823,1436,1391,45, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0721,1447,APCL_L2463,1447,1400,47, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0723,1440,APCL_L4888.F,1447,1398,42, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0727,1447,APCL_L2612,1430,1385,45, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0730,1447,APCL_L2607,1315,1239,76, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0730,1447,APCL_L5615,1447,1387,60, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0732,1438,APCL_L5180.F,1447,1383,55, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0739,1439,APCL_L2927,1439,1395,39, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0740,1444,APCL_L2992,1318,1242,76, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0750,1441,APCL_L2599,1431,1371,54, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0751,1447,APCL_L3043,1372,1303,69, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0751,1447,APCL_L3354.F,1447,1403,44, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0752,1447,APCL_L2606,1431,1376,55, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0752,1447,APCL_L4907.F,1447,1407,40, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0759,1446,APCL_L2991,1327,1246,81, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0760,1440,APCL_L3047,1405,1316,85, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0761,1434,APCL_L2753,1245,1194,38, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0771,1447,APCL_L2615,1421,1367,54, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0780,1443,APCL_L3080,1438,1366,72, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0783,1447,APCL_L2780,1447,1363,84, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0783,1447,APCL_L3605.F,1447,1353,94, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0785,1447,APCL_L2949,1447,1368,79, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0785,1447,APCL_L4984.F,1435,1356,79, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0788,1446,APCL_L3085,1425,1365,59, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0798,1443,APCL_L2907,1412,1346,62, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0798,1443,APCL_L3560.F,1447,1403,40, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0801,1445,APCL_L2849,1426,1327,99, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0802,1447,APCL_L2812,1366,1308,58, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0803,1442,APCL_L2913,1443,1358,84, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0803,1442,APCL_L3562.F,1443,1367,75, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0804,1447,APCL_L2781,1439,1393,46, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0804,1447,APCL_L4978.F,1277,1248,29, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0804,1447,APCL_L5026.F,1447,1417,30, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0805,1447,APCL_L2777,1447,1400,47, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0806,1447,APCL_L1018,1414,1283,131, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0820,1447,APCL_L2802,1365,1319,46, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0822,1267,APCL_L5293.F,1447,1222,45, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0827,1396,APCL_L2939,1405,1285,71, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0874,1325,APCL_L0921,1447,1296,29, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0884,1447,APCL_L2756,1383,1321,62, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0893,1447,APCL_L2292,1266,1206,60, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0895,1447,APCL_L2792,1416,1367,49, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0897,1440,APCL_L2824,1447,1401,39, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0898,1447,APCL_L2899,1447,1403,44, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0906,1443,APCL_L2687,1369,1304,61, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0906,1443,APCL_L5438.F,1447,1405,38, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0925,1442,APCL_L3650.F,1442,1405,37, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0927,1444,APCL_L2600,1447,1374,70, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0930,1385,APCL_L2374,1390,1242,87, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0931,1445,APCL_L2775,1297,1229,66, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0933,1447,APCL_L2629,1262,1194,68, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0934,1418,APCL_L5227.F,1447,1365,53, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0935,1429,APCL_L2790,1447,1371,58, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0936,1422,APCL_L2909,1443,1374,48, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0936,1422,APCL_L3263.L3437,1443,1378,44, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0936,1422,APCL_L3638.F,1443,1367,55, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0936,1422,APCL_L5452.F,1443,1382,40, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0945,1423,APCL_L2815,1442,1369,54, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0947,1401,APCL_L2676,1405,1315,52, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0947,1401,APCL_L5446.F,1447,1361,40, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0951,1442,APCL_L2620,1443,1366,72, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0953,1447,APCL_L2856,1428,1375,53, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0954,1436,APCL_L2597,1442,1375,61, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0963,1447,APCL_L2799,1439,1396,43, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0963,1447,APCL_L5002.F,1437,1407,30, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0964,1434,APCL_L2782,1431,1375,48, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0974,1415,APCL_L5107.F,1447,1386,29, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0979,1447,APCL_L0980,1447,1442,5, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0983,1447,APCL_L2942,1434,1387,47, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0983,1447,APCL_L5053.F,1447,1404,43, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0989,1443,APCL_L2912,1443,1415,28, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0989,1443,APCL_L3355.F,1447,1400,43, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0993,1443,APCL_L2826,1420,1286,134, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L0998,1443,APCL_L3106.L3597,1447,1379,64, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L1004,1447,APCL_L4997.F,1442,1325,117, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L1007,1444,APCL_L2808,1409,1336,73, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L1007,1444,APCL_L5009.F,1365,1299,66, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L1014,1422,APCL_L2959,1433,1361,47, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L1020,1407,APCL_L3608.F,1447,1330,77, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L1020,1407,APCL_L5203.F,1447,1351,56, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L1072,1445,APCL_L3295,1447,1390,55, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L1084,1435,APCL_L1092,1447,1403,32, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L1102,1432,APCL_L2348,1309,1251,51, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L1172,1351,APCL_L2791,1438,1283,61, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L1197,1281,APCL_L5128.F,1436,1227,54, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L1198,1310,APCL_L2870,1415,1221,63, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L1199,1335,APCL_L2869,1444,1275,57, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L1201,1396,APCL_L2625,1408,1290,78, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L1203,1374,APCL_L2618,1399,1257,71, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L1204,1393,APCL_L2623,1447,1334,59, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L1205,1371,APCL_L2843,1447,1318,53, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L1206,1237,APCL_L1218,1441,1171,63, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L1224,1444,APCL_L2867,1269,1189,77, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L1228,1435,APCL_L2748,1391,1326,53, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L1237,1447,APCL_L3037,1401,1356,45, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L1237,1447,APCL_L5267.F,1447,1409,38, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L1242,1447,APCL_L2683,1446,1386,60, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L1246,1441,APCL_L2860,1385,1310,74, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L1254,1447,APCL_L3060,1335,1273,62, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L1284,1445,APCL_L2576,1447,1397,48, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L1290,1443,APCL_L2631,1436,1384,48, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L1302,1444,APCL_L2861,1435,1366,66, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L1311,1446,APCL_L2213,1369,1272,96, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L1335,1424,APCL_L2608,1447,1365,59, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L1335,1424,APCL_L3160,1437,1342,72, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L1340,1424,APCL_L2750,1368,1249,96, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L1730,1447,APCL_L3394.F,1447,1399,48, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
